district_code,district_name,housing_type,area_basis,front_area_bucket,market_area_bucket,market_area_label,contract_count,deposit_q25_manwon,deposit_median_manwon,deposit_q75_manwon,deposit_min_manwon,deposit_max_manwon,latest_contract_date,first_contract_date,represented_month_count,recent_3m_count,recent_6m_count,contract_scope,data_start_date,data_end_date,recommended_contract_scope,total_contract_count,new_contract_count,renewal_contract_count,unknown_contract_count,new_unknown_contract_count,pre_completion_contract_count,confidence,new_contract_rate,recent_3m_rate,recent_6m_rate,is_recommendation_usable,transaction_type
11110,종로구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,118,33000.0,42000.0,60450.0,10000.0,109000.0,2026-06-14,2025-07-05,12,29,55,new,2025-07-01,2026-06-30,new,217,118,87,12,130,0,high,0.543778801843318,0.2457627118644068,0.4661016949152542,True,jeonse
11110,종로구,apartment,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,234,55000.0,75000.0,110000.0,14000.0,135000.0,2026-06-30,2025-07-01,12,44,102,new,2025-07-01,2026-06-30,new,421,234,180,7,241,0,high,0.5558194774346793,0.18803418803418803,0.4358974358974359,True,jeonse
11110,종로구,apartment,exclusive_area,over_40,over_85,85㎡ 초과,106,70000.0,95000.0,130000.0,27000.0,230000.0,2026-06-27,2025-07-02,12,25,50,new,2025-07-01,2026-06-30,new,185,106,79,0,106,0,high,0.572972972972973,0.2358490566037736,0.4716981132075472,True,jeonse
11110,종로구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,150,20100.0,23000.0,26000.0,9500.0,33000.0,2026-06-29,2025-07-02,12,32,77,new,2025-07-01,2026-06-30,new,207,150,57,0,150,0,high,0.7246376811594203,0.21333333333333335,0.5133333333333333,True,jeonse
11110,종로구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,62,23125.0,25000.0,32375.0,11000.0,55000.0,2026-06-18,2025-07-03,12,16,35,new,2025-07-01,2026-06-30,new,78,62,14,2,64,0,medium,0.7948717948717948,0.25806451612903225,0.5645161290322581,True,jeonse
11110,종로구,officetel,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,32,29675.0,37500.0,40000.0,15000.0,53000.0,2026-06-24,2025-07-04,10,9,14,new,2025-07-01,2026-06-30,new,38,32,5,1,33,0,medium,0.8421052631578947,0.28125,0.4375,True,jeonse
11110,종로구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,94,16177.5,18750.0,22500.0,5000.0,25000.0,2026-06-27,2025-07-02,12,26,52,new,2025-07-01,2026-06-30,new,122,94,28,0,94,0,medium,0.7704918032786885,0.2765957446808511,0.5531914893617021,True,jeonse
11110,종로구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,68,9400.0,13850.0,25000.0,3000.0,30000.0,2026-06-27,2025-07-12,10,21,38,new,2025-07-01,2026-06-30,new,94,68,24,2,70,0,medium,0.723404255319149,0.3088235294117647,0.5588235294117647,True,jeonse
11110,종로구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,66,12000.0,17500.0,25900.0,7875.0,45000.0,2026-06-09,2025-08-01,11,12,37,new,2025-07-01,2026-06-30,new,96,66,30,0,66,0,medium,0.6875,0.18181818181818182,0.5606060606060606,True,jeonse
11110,종로구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,184,16000.0,22500.0,30000.0,500.0,52000.0,2026-06-23,2025-07-07,12,43,86,new,2025-07-01,2026-06-30,new,272,184,85,3,187,0,high,0.6764705882352942,0.23369565217391305,0.4673913043478261,True,jeonse
11110,종로구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,118,30000.0,40000.0,50000.0,16000.0,83000.0,2026-06-26,2025-07-01,12,27,51,new,2025-07-01,2026-06-30,new,164,118,42,4,122,0,high,0.7195121951219512,0.2288135593220339,0.4322033898305085,True,jeonse
11110,종로구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,51,40000.0,52000.0,75000.0,25000.0,165000.0,2026-06-30,2025-07-02,12,15,23,new,2025-07-01,2026-06-30,new,73,51,21,1,52,0,medium,0.6986301369863014,0.29411764705882354,0.45098039215686275,True,jeonse
11110,종로구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,55,8575.0,11000.0,15000.0,2000.0,26000.0,2026-05-30,2025-07-19,11,10,23,new,2025-07-01,2026-06-30,new,75,55,17,3,58,0,medium,0.7333333333333333,0.18181818181818182,0.41818181818181815,True,jeonse
11110,종로구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,47,9250.0,13000.0,16500.0,500.0,32000.0,2026-06-24,2025-07-18,12,12,26,new,2025-07-01,2026-06-30,new,69,47,19,3,50,0,medium,0.6811594202898551,0.2553191489361702,0.5531914893617021,True,jeonse
11110,종로구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,84,15000.0,19750.0,25000.0,5000.0,35000.0,2026-06-26,2025-07-02,12,17,34,new,2025-07-01,2026-06-30,new,114,84,29,1,85,0,medium,0.7368421052631579,0.20238095238095238,0.40476190476190477,True,jeonse
11110,종로구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,38,15750.0,24000.0,34075.0,10000.0,55000.0,2026-06-03,2025-08-19,11,7,22,new,2025-07-01,2026-06-30,new,66,38,24,4,42,0,medium,0.5757575757575758,0.18421052631578946,0.5789473684210527,True,jeonse
11110,종로구,single_multi_house,single_multi_reported_area,over_40,over_85,85㎡ 초과,41,16000.0,33000.0,50000.0,6000.0,130000.0,2026-06-12,2025-07-03,12,10,20,new,2025-07-01,2026-06-30,new,54,41,11,2,43,0,medium,0.7592592592592593,0.24390243902439024,0.4878048780487805,True,jeonse
11110,종로구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,38,6175.0,10000.0,12000.0,500.0,17000.0,2026-06-26,2025-07-04,11,10,19,new,2025-07-01,2026-06-30,new,47,38,9,0,38,0,medium,0.8085106382978723,0.2631578947368421,0.5,True,jeonse
11140,중구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,72,24875.0,30000.0,35000.0,18500.0,49000.0,2026-06-26,2025-07-12,12,18,45,new,2025-07-01,2026-06-30,new,117,72,42,3,75,0,medium,0.6153846153846154,0.25,0.625,True,jeonse
11140,중구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,276,52000.0,58000.0,65000.0,15700.0,95000.0,2026-06-30,2025-07-01,12,58,121,new,2025-07-01,2026-06-30,new,585,276,275,34,310,0,high,0.4717948717948718,0.21014492753623187,0.4384057971014493,True,jeonse
11140,중구,apartment,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,332,65000.0,73500.0,81225.0,27000.0,120000.0,2026-06-22,2025-07-02,12,41,128,new,2025-07-01,2026-06-30,new,653,332,303,18,350,0,high,0.5084226646248086,0.12349397590361445,0.3855421686746988,True,jeonse
11140,중구,apartment,exclusive_area,over_40,over_85,85㎡ 초과,144,78000.0,85000.0,100750.0,25000.0,450000.0,2026-06-22,2025-07-01,12,18,51,new,2025-07-01,2026-06-30,new,279,144,130,5,149,0,high,0.5161290322580645,0.125,0.3541666666666667,True,jeonse
11140,중구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,190,19000.0,21542.5,25700.0,10390.0,40000.0,2026-06-27,2025-07-01,12,47,91,new,2025-07-01,2026-06-30,new,290,190,97,3,193,0,high,0.6551724137931034,0.24736842105263157,0.4789473684210526,True,jeonse
11140,중구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,140,26187.5,33000.0,36000.0,1500.0,52000.0,2026-06-29,2025-07-05,12,45,80,new,2025-07-01,2026-06-30,new,230,140,90,0,140,0,high,0.6086956521739131,0.32142857142857145,0.5714285714285714,True,jeonse
11140,중구,officetel,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,82,30000.0,38925.0,47000.0,12000.0,54000.0,2026-06-29,2025-07-04,12,23,42,new,2025-07-01,2026-06-30,new,145,82,63,0,82,0,medium,0.5655172413793104,0.2804878048780488,0.5121951219512195,True,jeonse
11140,중구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,92,18682.5,22000.0,25000.0,13000.0,26000.0,2026-06-27,2025-07-01,12,15,41,new,2025-07-01,2026-06-30,new,222,92,130,0,92,0,medium,0.4144144144144144,0.16304347826086957,0.44565217391304346,True,jeonse
11140,중구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,166,23000.0,26800.0,29512.5,7500.0,39000.0,2026-06-30,2025-07-03,12,52,86,new,2025-07-01,2026-06-30,new,287,166,115,6,172,0,high,0.578397212543554,0.3132530120481928,0.5180722891566265,True,jeonse
11140,중구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,89,16000.0,20000.0,28500.0,8000.0,57000.0,2026-06-22,2025-07-03,12,23,45,new,2025-07-01,2026-06-30,new,148,89,54,5,94,0,medium,0.6013513513513513,0.25842696629213485,0.5056179775280899,True,jeonse
11140,중구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,63,26450.0,31000.0,36750.0,2500.0,90000.0,2026-06-11,2025-07-04,12,10,35,new,2025-07-01,2026-06-30,new,95,63,31,1,64,0,medium,0.6631578947368421,0.15873015873015872,0.5555555555555556,True,jeonse
11140,중구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,38,7575.0,12900.0,15750.0,3500.0,27000.0,2026-06-25,2025-07-12,11,9,23,new,2025-07-01,2026-06-30,new,48,38,9,1,39,0,medium,0.7916666666666666,0.23684210526315788,0.6052631578947368,True,jeonse
11140,중구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,36,8000.0,10000.0,14000.0,3000.0,25000.0,2026-06-08,2025-07-10,12,4,16,new,2025-07-01,2026-06-30,new,43,36,4,3,39,0,medium,0.8372093023255814,0.1111111111111111,0.4444444444444444,True,jeonse
11140,중구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,36,11000.0,15000.0,16377.5,5000.0,27000.0,2026-06-18,2025-07-08,12,6,17,new,2025-07-01,2026-06-30,new,64,36,26,2,38,0,medium,0.5625,0.16666666666666666,0.4722222222222222,True,jeonse
11140,중구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,64,14750.0,20000.0,24250.0,6000.0,45000.0,2026-06-23,2025-07-04,11,16,30,new,2025-07-01,2026-06-30,new,91,64,25,2,66,0,medium,0.7032967032967034,0.25,0.46875,True,jeonse
11170,용산구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,438,55000.0,63000.0,72000.0,12000.0,200000.0,2026-06-29,2025-07-01,12,80,205,new,2025-07-01,2026-06-30,new,910,438,421,51,489,0,high,0.48131868131868133,0.182648401826484,0.4680365296803653,True,jeonse
11170,용산구,apartment,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,426,58000.0,74565.0,90000.0,11550.0,150000.0,2026-06-30,2025-07-01,12,105,202,new,2025-07-01,2026-06-30,new,952,426,493,33,459,0,high,0.4474789915966387,0.24647887323943662,0.47417840375586856,True,jeonse
11170,용산구,apartment,exclusive_area,over_40,over_85,85㎡ 초과,480,80000.0,121500.0,185500.0,10000.0,1000000.0,2026-06-26,2025-07-01,12,108,236,new,2025-07-01,2026-06-30,new,994,480,496,18,498,0,high,0.482897384305835,0.225,0.49166666666666664,True,jeonse
11170,용산구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,189,25500.0,29000.0,33500.0,14500.0,45000.0,2026-06-29,2025-07-03,12,43,109,new,2025-07-01,2026-06-30,new,290,189,96,5,194,0,high,0.6517241379310345,0.2275132275132275,0.5767195767195767,True,jeonse
11170,용산구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,183,26000.0,30000.0,36000.0,15000.0,58000.0,2026-06-30,2025-07-02,12,39,89,new,2025-07-01,2026-06-30,new,269,183,84,2,185,0,high,0.6802973977695167,0.21311475409836064,0.48633879781420764,True,jeonse
11170,용산구,officetel,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,81,38000.0,49500.0,55000.0,18000.0,72000.0,2026-06-26,2025-07-01,12,21,45,new,2025-07-01,2026-06-30,new,132,81,50,1,82,0,medium,0.6136363636363636,0.25925925925925924,0.5555555555555556,True,jeonse
11170,용산구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,43,17000.0,18000.0,18950.0,13000.0,27000.0,2026-06-22,2025-07-18,10,10,14,new,2025-07-01,2026-06-30,new,61,43,18,0,43,0,medium,0.7049180327868853,0.23255813953488372,0.32558139534883723,True,jeonse
11170,용산구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,1049,23000.0,26000.0,29000.0,5800.0,50000.0,2026-06-30,2025-07-01,12,308,586,new,2025-07-01,2026-06-30,new,1704,1049,630,25,1074,0,high,0.6156103286384976,0.29361296472831266,0.5586272640610105,True,jeonse
11170,용산구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,154,15000.0,20000.0,27000.0,6500.0,39000.0,2026-06-30,2025-07-05,12,49,93,new,2025-07-01,2026-06-30,new,234,154,78,2,156,0,high,0.6581196581196581,0.3181818181818182,0.6038961038961039,True,jeonse
11170,용산구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,380,20000.0,27000.0,33000.0,2000.0,85000.0,2026-06-30,2025-07-01,12,90,207,new,2025-07-01,2026-06-30,new,669,380,279,10,390,0,high,0.5680119581464873,0.23684210526315788,0.5447368421052632,True,jeonse
11170,용산구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,234,27837.25,35000.0,40000.0,3000.0,80000.0,2026-06-30,2025-07-02,12,61,125,new,2025-07-01,2026-06-30,new,399,234,164,1,235,0,high,0.5864661654135338,0.2606837606837607,0.5341880341880342,True,jeonse
11170,용산구,row_house,exclusive_area,over_40,over_85,85㎡ 초과,65,37000.0,52000.0,118000.0,5000.0,1300000.0,2026-06-27,2025-07-04,12,19,39,new,2025-07-01,2026-06-30,new,92,65,27,0,65,0,medium,0.7065217391304348,0.2923076923076923,0.6,True,jeonse
11170,용산구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,278,14000.0,18000.0,21000.0,7000.0,30000.0,2026-06-30,2025-07-03,12,78,145,new,2025-07-01,2026-06-30,new,391,278,110,3,281,0,high,0.710997442455243,0.2805755395683453,0.5215827338129496,True,jeonse
11170,용산구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,70,8943.75,11000.0,13000.0,600.0,18500.0,2026-06-24,2025-07-04,12,13,35,new,2025-07-01,2026-06-30,new,105,70,23,12,82,0,medium,0.6666666666666666,0.18571428571428572,0.5,True,jeonse
11170,용산구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,93,10500.0,13000.0,16000.0,5250.0,26000.0,2026-06-17,2025-07-10,12,15,44,new,2025-07-01,2026-06-30,new,139,93,40,6,99,0,medium,0.6690647482014388,0.16129032258064516,0.4731182795698925,True,jeonse
11170,용산구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,180,13000.0,17425.0,23000.0,2000.0,58000.0,2026-06-30,2025-07-02,12,32,86,new,2025-07-01,2026-06-30,new,291,180,107,4,184,0,high,0.6185567010309279,0.17777777777777778,0.4777777777777778,True,jeonse
11170,용산구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,66,20000.0,25000.0,30000.0,1000.0,75000.0,2026-06-29,2025-07-04,12,15,29,new,2025-07-01,2026-06-30,new,134,66,58,10,76,0,medium,0.4925373134328358,0.22727272727272727,0.4393939393939394,True,jeonse
11170,용산구,single_multi_house,single_multi_reported_area,over_40,over_85,85㎡ 초과,37,22500.0,35000.0,42000.0,8000.0,100000.0,2026-06-08,2025-07-12,12,9,17,new,2025-07-01,2026-06-30,new,72,37,34,1,38,0,medium,0.5138888888888888,0.24324324324324326,0.4594594594594595,True,jeonse
11170,용산구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,55,5800.0,10000.0,12000.0,600.0,15500.0,2026-06-25,2025-07-09,12,11,24,new,2025-07-01,2026-06-30,new,70,55,13,2,57,0,medium,0.7857142857142857,0.2,0.43636363636363634,True,jeonse
11200,성동구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,1413,55000.0,65000.0,80000.0,22000.0,128000.0,2026-06-30,2025-07-01,12,242,607,new,2025-07-01,2026-06-30,new,2526,1413,965,148,1561,0,high,0.5593824228028503,0.17126680820948337,0.4295824486907289,True,jeonse
11200,성동구,apartment,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,1404,63000.0,78250.0,95000.0,10000.0,250000.0,2026-06-30,2025-07-01,12,239,580,new,2025-07-01,2026-06-30,new,2644,1404,1145,95,1499,0,high,0.5310136157337367,0.17022792022792022,0.4131054131054131,True,jeonse
11200,성동구,apartment,exclusive_area,over_40,over_85,85㎡ 초과,443,68000.0,83000.0,110000.0,33500.0,550000.0,2026-06-29,2025-07-01,12,77,204,new,2025-07-01,2026-06-30,new,845,443,377,25,468,0,high,0.5242603550295858,0.17381489841986456,0.4604966139954853,True,jeonse
11200,성동구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,86,15000.0,21000.0,29802.5,5500.0,36000.0,2026-06-29,2025-07-04,12,26,53,new,2025-07-01,2026-06-30,new,139,86,52,1,87,0,medium,0.6187050359712231,0.3023255813953488,0.6162790697674418,True,jeonse
11200,성동구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,69,20000.0,26000.0,30000.0,13000.0,50000.0,2026-06-27,2025-07-05,12,11,31,new,2025-07-01,2026-06-30,new,130,69,61,0,69,0,medium,0.5307692307692308,0.15942028985507245,0.4492753623188406,True,jeonse
11200,성동구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,103,17850.0,20000.0,23650.0,7500.0,30000.0,2026-06-20,2025-07-02,12,14,46,new,2025-07-01,2026-06-30,new,158,103,55,0,103,0,high,0.6518987341772152,0.13592233009708737,0.44660194174757284,True,jeonse
11200,성동구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,329,22000.0,25000.0,28000.0,1930.0,50000.0,2026-06-29,2025-07-02,12,86,175,new,2025-07-01,2026-06-30,new,510,329,178,3,332,0,high,0.6450980392156863,0.2613981762917933,0.5319148936170213,True,jeonse
11200,성동구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,78,15000.0,21000.0,30000.0,5250.0,46000.0,2026-06-29,2025-07-01,12,16,38,new,2025-07-01,2026-06-30,new,118,78,39,1,79,0,medium,0.6610169491525424,0.20512820512820512,0.48717948717948717,True,jeonse
11200,성동구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,176,19450.0,25000.0,30000.0,2000.0,55000.0,2026-06-27,2025-07-03,12,49,92,new,2025-07-01,2026-06-30,new,271,176,92,3,179,0,high,0.6494464944649446,0.2784090909090909,0.5227272727272727,True,jeonse
11200,성동구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,85,24000.0,33000.0,40000.0,7300.0,61000.0,2026-06-20,2025-07-09,12,13,41,new,2025-07-01,2026-06-30,new,138,85,52,1,86,0,medium,0.6159420289855072,0.15294117647058825,0.4823529411764706,True,jeonse
11200,성동구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,93,11200.0,16000.0,21000.0,7350.0,35000.0,2026-06-30,2025-07-05,12,23,49,new,2025-07-01,2026-06-30,new,128,93,35,0,93,0,medium,0.7265625,0.24731182795698925,0.5268817204301075,True,jeonse
11200,성동구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,138,8000.0,10750.0,13925.0,300.0,20000.0,2026-06-29,2025-07-02,12,34,74,new,2025-07-01,2026-06-30,new,198,138,54,6,144,0,high,0.696969696969697,0.2463768115942029,0.5362318840579711,True,jeonse
11200,성동구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,147,10000.0,13000.0,19000.0,500.0,38000.0,2026-06-19,2025-07-01,12,37,72,new,2025-07-01,2026-06-30,new,232,147,74,11,158,0,high,0.6336206896551724,0.25170068027210885,0.4897959183673469,True,jeonse
11200,성동구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,146,14000.0,18000.0,23000.0,1000.0,50000.0,2026-06-30,2025-07-01,12,31,72,new,2025-07-01,2026-06-30,new,241,146,86,9,155,0,high,0.6058091286307054,0.21232876712328766,0.4931506849315068,True,jeonse
11200,성동구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,84,20000.0,25500.0,31250.0,5000.0,63000.0,2026-06-30,2025-07-01,12,25,47,new,2025-07-01,2026-06-30,new,126,84,40,2,86,0,medium,0.6666666666666666,0.2976190476190476,0.5595238095238095,True,jeonse
11200,성동구,single_multi_house,single_multi_reported_area,over_40,over_85,85㎡ 초과,33,15000.0,20000.0,26400.0,2500.0,60000.0,2026-06-03,2025-07-01,12,9,21,new,2025-07-01,2026-06-30,new,45,33,11,1,34,0,medium,0.7333333333333333,0.2727272727272727,0.6363636363636364,True,jeonse
11200,성동구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,99,6000.0,9000.0,12000.0,1200.0,17000.0,2026-06-27,2025-07-02,12,9,36,new,2025-07-01,2026-06-30,new,142,99,29,14,113,0,medium,0.6971830985915493,0.09090909090909091,0.36363636363636365,True,jeonse
11215,광진구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,391,50000.0,60000.0,66000.0,13000.0,113000.0,2026-06-30,2025-07-03,12,82,168,new,2025-07-01,2026-06-30,new,763,391,372,0,391,0,high,0.5124508519003932,0.20971867007672634,0.4296675191815857,True,jeonse
11215,광진구,apartment,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,745,65000.0,75000.0,88000.0,20000.0,175000.0,2026-06-30,2025-07-01,12,142,301,new,2025-07-01,2026-06-30,new,1443,745,694,4,749,0,high,0.5162855162855163,0.1906040268456376,0.4040268456375839,True,jeonse
11215,광진구,apartment,exclusive_area,over_40,over_85,85㎡ 초과,265,94000.0,120000.0,145000.0,10000.0,380000.0,2026-06-29,2025-07-02,12,46,100,new,2025-07-01,2026-06-30,new,435,265,170,0,265,0,high,0.6091954022988506,0.17358490566037735,0.37735849056603776,True,jeonse
11215,광진구,officetel,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,77,17000.0,20000.0,25000.0,12000.0,40000.0,2026-06-27,2025-07-02,12,9,25,new,2025-07-01,2026-06-30,new,115,77,38,0,77,0,medium,0.6695652173913044,0.11688311688311688,0.3246753246753247,True,jeonse
11215,광진구,officetel,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,44,10000.0,27000.0,30000.0,7875.0,35000.0,2026-06-20,2025-07-05,11,9,22,new,2025-07-01,2026-06-30,new,55,44,11,0,44,0,medium,0.8,0.20454545454545456,0.5,True,jeonse
11215,광진구,officetel,exclusive_area,under_20,under_20,20㎡ 이하,129,18000.0,20000.0,22000.0,8000.0,27500.0,2026-06-25,2025-07-05,12,23,66,new,2025-07-01,2026-06-30,new,182,129,53,0,129,0,high,0.7087912087912088,0.17829457364341086,0.5116279069767442,True,jeonse
11215,광진구,row_house,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,819,21100.0,26000.0,29200.0,6600.0,42000.0,2026-06-30,2025-07-01,12,246,469,new,2025-07-01,2026-06-30,new,1317,819,493,5,824,0,high,0.621867881548975,0.30036630036630035,0.5726495726495726,True,jeonse
11215,광진구,row_house,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,259,18198.0,23000.0,28070.0,5000.0,40000.0,2026-06-27,2025-07-02,12,70,150,new,2025-07-01,2026-06-30,new,436,259,174,3,262,0,high,0.5940366972477065,0.2702702702702703,0.5791505791505791,True,jeonse
11215,광진구,row_house,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,612,23000.0,29000.0,36500.0,2000.0,59000.0,2026-06-30,2025-07-01,12,112,295,new,2025-07-01,2026-06-30,new,1002,612,382,8,620,0,high,0.6107784431137725,0.1830065359477124,0.4820261437908497,True,jeonse
11215,광진구,row_house,exclusive_area,over_40,60_85,60㎡ 초과~85㎡,219,25000.0,30000.0,38000.0,3500.0,130000.0,2026-06-30,2025-07-03,12,49,111,new,2025-07-01,2026-06-30,new,356,219,137,0,219,0,high,0.6151685393258427,0.2237442922374429,0.5068493150684932,True,jeonse
11215,광진구,row_house,exclusive_area,under_20,under_20,20㎡ 이하,165,10500.0,15000.0,19000.0,7000.0,98120.0,2026-06-30,2025-07-03,12,54,90,new,2025-07-01,2026-06-30,new,266,165,100,1,166,0,high,0.6203007518796992,0.32727272727272727,0.5454545454545454,True,jeonse
11215,광진구,single_multi_house,single_multi_reported_area,20_30,20_30,20㎡ 초과~30㎡,224,8000.0,11000.0,13000.0,600.0,26000.0,2026-06-30,2025-07-01,12,53,114,new,2025-07-01,2026-06-30,new,330,224,84,22,246,0,high,0.6787878787878788,0.23660714285714285,0.5089285714285714,True,jeonse
11215,광진구,single_multi_house,single_multi_reported_area,30_40,30_40,30㎡ 초과~40㎡,312,10000.0,14750.0,19000.0,2500.0,32000.0,2026-06-25,2025-07-02,12,81,164,new,2025-07-01,2026-06-30,new,469,312,131,26,338,0,high,0.6652452025586354,0.25961538461538464,0.5256410256410257,True,jeonse
11215,광진구,single_multi_house,single_multi_reported_area,over_40,40_60,40㎡ 초과~60㎡,376,14000.0,20000.0,25000.0,2500.0,45000.0,2026-06-30,2025-07-01,12,98,188,new,2025-07-01,2026-06-30,new,609,376,214,19,395,0,high,0.6174055829228243,0.26063829787234044,0.5,True,jeonse
11215,광진구,single_multi_house,single_multi_reported_area,over_40,60_85,60㎡ 초과~85㎡,166,20000.0,25000.0,30000.0,5000.0,50000.0,2026-06-30,2025-07-01,12,41,96,new,2025-07-01,2026-06-30,new,255,166,81,8,174,0,high,0.6509803921568628,0.2469879518072289,0.5783132530120482,True,jeonse
11215,광진구,single_multi_house,single_multi_reported_area,over_40,over_85,85㎡ 초과,64,20750.0,30000.0,39550.0,4000.0,68000.0,2026-06-23,2025-07-05,12,13,28,new,2025-07-01,2026-06-30,new,98,64,34,0,64,0,medium,0.6530612244897959,0.203125,0.4375,True,jeonse
11215,광진구,single_multi_house,single_multi_reported_area,under_20,under_20,20㎡ 이하,159,6280.0,8500.0,12000.0,2500.0,18000.0,2026-06-24,2025-07-01,12,27,66,new,2025-07-01,2026-06-30,new,220,159,41,20,179,0,high,0.7227272727272728,0.16981132075471697,0.41509433962264153,True,jeonse
11230,동대문구,apartment,exclusive_area,20_30,20_30,20㎡ 초과~30㎡,55,22000.0,23000.0,25200.0,12800.0,30000.0,2026-06-18,2025-07-12,11,8,28,new,2025-07-01,2026-06-30,new,81,55,23,3,58,0,medium,0.6790123456790124,0.14545454545454545,0.509090909090909,True,jeonse
11230,동대문구,apartment,exclusive_area,30_40,30_40,30㎡ 초과~40㎡,55,27000.0,28000.0,30000.0,3030.0,40000.0,2026-06-30,2025-07-02,12,8,19,new,2025-07-01,2026-06-30,new,109,55,41,13,68,0,medium,0.5045871559633027,0.14545454545454545,0.34545454545454546,True,jeonse
11230,동대문구,apartment,exclusive_area,over_40,40_60,40㎡ 초과~60㎡,1009,43000.0,55000.0,63500.0,9041.0,85000.0,2026-06-29,2025-07-01,12,215,477,new,2025-07-01,2026-06-30,new,1647,1009,552,86,1095,0,high,0.612629022465088,0.2130822596630327,0.47274529236868185,True,jeonse
